mode,initial_budget,dca_levels,first_level,level_step,num_levels,take_profit_percent,stop_loss_percent,roi,net_pnl,total_trades,win_rate,stop_loss_rate,avg_trade_pnl,avg_trade_duration_days,largest_loss,largest_profit,error
short,1000,"[5, 8, 11, 14]",5,3,4,7,15,-70.5896,-705.9,276,57.25,42.75,-2.56,4.94,-51.22,70.0,
short,1000,"[8, 11, 14]",8,3,3,3,25,-70.6947,-706.95,242,85.95,14.05,-2.92,3.04,-126.67,30.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,3,30,-70.7534,-707.53,270,90.74,9.26,-2.62,3.45,-133.18,30.0,
short,1000,"[7, 10, 13]",7,3,3,7,15,-70.9441,-709.44,250,51.6,48.4,-2.84,4.03,-45.97,70.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,3,25,-71.1523,-711.52,307,88.6,11.4,-2.32,2.56,-107.76,30.0,
short,1000,"[5, 8, 11]",5,3,3,7,10,-71.7264,-717.26,412,37.14,62.86,-1.74,2.78,-22.05,70.0,
short,1000,"[5, 10, 15, 20]",5,5,4,6,15,-71.8036,-718.04,294,58.84,41.16,-2.44,4.47,-35.17,45.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,5,20,-71.9724,-719.72,221,66.06,33.94,-3.26,3.8,-31.67,25.0,
short,1000,"[8, 11, 14]",8,3,3,4,25,-72.033,-720.33,214,81.31,18.69,-3.37,4.13,-126.67,40.0,
short,1000,"[7, 11, 15]",7,4,3,3,30,-72.6847,-726.85,261,90.04,9.96,-2.78,3.84,-172.19,30.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,3,25,-72.8975,-728.97,322,87.27,12.73,-2.26,3.05,-69.34,20.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,6,15,-73.2225,-732.22,300,59.67,40.33,-2.44,4.39,-33.6,36.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,4,30,-73.3395,-733.39,232,87.5,12.5,-3.16,5.45,-124.6,40.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,4,25,-73.4529,-734.53,223,81.61,18.39,-3.29,3.61,-80.16,40.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,4,20,-73.6405,-736.41,318,77.99,22.01,-2.32,3.4,-48.76,26.67,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,4,20,-73.7209,-737.21,247,72.06,27.94,-2.98,2.87,-38.0,24.0,
short,1000,"[8, 12, 16, 20]",8,4,4,4,30,-73.9087,-739.09,200,86.0,14.0,-3.7,4.88,-142.11,40.0,
short,1000,"[5, 8, 11]",5,3,3,6,15,-74.3558,-743.56,317,62.15,37.85,-2.35,4.08,-65.36,60.0,
short,1000,"[5, 9, 13, 17]",5,4,4,7,15,-74.4304,-744.3,267,55.81,44.19,-2.79,5.1,-42.0,52.5,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,7,30,-74.4599,-744.6,142,75.35,24.65,-5.24,10.02,-96.0,58.33,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,3,30,-74.8847,-748.85,307,90.88,9.12,-2.44,4.15,-112.28,25.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,5,20,-75.0674,-750.67,252,70.63,29.37,-2.98,4.11,-42.41,33.33,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,3,20,-75.3553,-753.55,369,82.38,17.62,-2.04,2.41,-49.53,18.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,7,20,-75.3652,-753.65,198,60.1,39.9,-3.81,6.18,-36.43,35.0,
short,1000,"[6, 9, 12]",6,3,3,6,15,-75.3911,-753.91,292,59.25,40.75,-2.58,3.79,-55.58,60.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,4,25,-75.5559,-755.56,248,82.26,17.74,-3.05,3.88,-75.45,32.0,
short,1000,"[8, 13, 18, 23]",8,5,4,5,30,-75.8137,-758.14,168,82.14,17.86,-4.51,6.76,-128.19,50.0,
short,1000,"[7, 12, 17, 22]",7,5,4,4,20,-75.9261,-759.26,289,76.12,23.88,-2.63,2.96,-54.64,30.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,6,20,-76.3079,-763.08,203,63.05,36.95,-3.76,4.73,-43.4,36.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,6,20,-76.329,-763.29,216,63.89,36.11,-3.53,5.16,-36.43,30.0,
short,1000,"[5, 9, 13]",5,4,3,5,15,-76.3329,-763.33,361,67.04,32.96,-2.11,3.39,-55.99,50.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,5,25,-77.458,-774.58,195,77.95,22.05,-3.97,4.81,-98.01,50.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,4,20,-77.5308,-775.31,306,76.14,23.86,-2.53,3.64,-41.27,20.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,3,20,-77.8301,-778.3,380,83.68,16.32,-2.05,2.32,-58.51,24.0,
short,1000,"[8, 11, 14, 17]",8,3,4,4,20,-77.9821,-779.82,255,75.29,24.71,-3.06,2.65,-67.62,40.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,4,25,-78.1701,-781.7,208,78.85,21.15,-3.76,4.04,-56.53,26.67,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,6,30,-78.7286,-787.29,144,77.08,22.92,-5.47,8.44,-105.68,60.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,3,30,-78.8435,-788.43,287,90.94,9.06,-2.75,3.82,-143.17,30.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,5,20,-78.9317,-789.32,224,67.86,32.14,-3.52,3.74,-43.4,30.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,5,25,-78.9627,-789.63,186,74.73,25.27,-4.25,5.17,-56.53,33.33,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,4,30,-79.3448,-793.45,255,88.24,11.76,-3.11,5.42,-134.45,40.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,4,30,-80.0934,-800.93,221,87.33,12.67,-3.62,4.99,-137.65,40.0,
short,1000,"[8, 13, 18]",8,5,3,4,30,-80.1184,-801.18,190,85.26,14.74,-4.22,5.39,-151.95,40.0,
short,1000,"[7, 12, 17]",7,5,3,3,20,-80.1298,-801.3,330,81.82,18.18,-2.43,2.1,-72.85,30.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,4,25,-80.3093,-803.09,246,82.93,17.07,-3.26,3.97,-89.6,40.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,3,30,-80.3771,-803.77,289,90.66,9.34,-2.78,3.8,-124.88,30.0,
short,1000,"[5, 8, 11]",5,3,3,3,15,-80.8476,-808.48,490,78.37,21.63,-1.65,1.93,-65.36,30.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,6,20,-81.2355,-812.35,207,63.77,36.23,-3.92,4.59,-45.08,40.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,3,20,-81.4507,-814.51,335,82.99,17.01,-2.43,2.01,-63.45,30.0,
short,1000,"[8, 12, 16]",8,4,3,3,25,-81.5759,-815.76,247,85.83,14.17,-3.3,2.77,-117.02,30.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,5,20,-81.6345,-816.34,260,71.54,28.46,-3.14,4.67,-49.53,30.0,
short,1000,"[7, 10, 13]",7,3,3,3,25,-82.6319,-826.32,293,87.37,12.63,-2.82,2.95,-136.93,30.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,6,30,-82.8603,-828.6,153,77.78,22.22,-5.42,8.84,-96.0,50.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,4,30,-83.0259,-830.26,220,86.82,13.18,-3.77,4.99,-133.18,40.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,6,20,-83.2342,-832.34,199,61.31,38.69,-4.18,4.84,-38.0,36.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,7,20,-83.2738,-832.74,178,55.06,44.94,-4.68,6.03,-31.67,35.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,4,20,-83.3654,-833.65,332,78.01,21.99,-2.51,3.82,-46.21,20.0,
short,1000,"[8, 11, 14, 17]",8,3,4,5,30,-83.5026,-835.03,171,82.46,17.54,-4.88,6.74,-156.58,50.0,
short,1000,"[5, 9, 13]",5,4,3,4,15,-84.2012,-842.01,410,71.71,28.29,-2.05,2.74,-55.99,40.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,3,30,-84.5632,-845.63,300,91.33,8.67,-2.82,3.58,-147.72,30.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,4,30,-84.5721,-845.72,220,85.91,14.09,-3.84,5.84,-104.07,33.33,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,4,20,-84.8581,-848.58,354,79.66,20.34,-2.4,3.49,-55.23,26.67,
short,1000,"[8, 12, 16, 20]",8,4,4,4,20,-85.087,-850.87,251,73.71,26.29,-3.39,2.77,-54.26,30.0,
short,1000,"[6, 10, 14]",6,4,3,7,15,-85.1952,-851.95,253,52.57,47.43,-3.37,4.75,-46.38,70.0,
short,1000,"[7, 11, 15, 19]",7,4,4,3,30,-85.3475,-853.48,269,90.33,9.67,-3.17,3.49,-152.25,30.0,
short,1000,"[8, 11, 14]",8,3,3,3,30,-85.3548,-853.55,222,88.74,11.26,-3.84,4.02,-171.74,30.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,4,30,-85.4021,-854.02,237,86.92,13.08,-3.6,5.9,-112.28,33.33,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,4,20,-85.5131,-855.13,287,75.96,24.04,-2.98,3.05,-50.89,32.0,
short,1000,"[8, 12, 16, 20]",8,4,4,4,25,-85.55,-855.5,223,81.61,18.39,-3.84,3.62,-98.18,40.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,6,25,-85.7544,-857.54,170,71.18,28.82,-5.04,6.13,-66.8,50.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,3,20,-86.2158,-862.16,400,82.75,17.25,-2.16,2.85,-46.21,15.0,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,7,30,-86.2548,-862.55,124,71.77,28.23,-6.96,10.78,-88.06,58.33,
short,1000,"[8, 13, 18, 23, 28, 33]",8,5,6,6,25,-86.4792,-864.79,165,69.7,30.3,-5.24,6.39,-56.53,40.0,
short,1000,"[6, 11, 16, 21]",6,5,4,3,30,-86.5429,-865.43,288,90.62,9.38,-3.0,3.84,-148.16,30.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,6,30,-86.6194,-866.19,155,78.71,21.29,-5.59,7.67,-127.76,60.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,5,20,-86.6919,-866.92,228,68.42,31.58,-3.8,3.59,-45.08,33.33,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,6,30,-86.7065,-867.07,152,78.29,21.71,-5.7,7.9,-123.37,60.0,
short,1000,"[7, 12, 17, 22]",7,5,4,5,20,-87.7672,-877.67,249,70.28,29.72,-3.52,4.18,-54.64,37.5,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,7,20,-87.8121,-878.12,184,57.07,42.93,-4.77,5.81,-36.17,35.0,
short,1000,"[6, 9, 12]",6,3,3,7,15,-88.2823,-882.82,261,54.02,45.98,-3.38,4.53,-55.58,70.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,5,20,-88.3217,-883.22,221,66.06,33.94,-4.0,3.8,-38.0,30.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,3,25,-88.393,-883.93,322,87.27,12.73,-2.75,3.05,-83.2,24.0,
short,1000,"[8, 13, 18]",8,5,3,5,30,-89.1744,-891.74,163,81.6,18.4,-5.47,7.2,-151.95,50.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,5,20,-89.633,-896.33,260,72.31,27.69,-3.45,3.89,-52.87,41.67,
short,1000,"[7, 11, 15]",7,4,3,3,20,-89.7057,-897.06,323,82.04,17.96,-2.78,2.26,-82.02,30.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,3,30,-89.8617,-898.62,307,90.88,9.12,-2.93,4.15,-134.74,30.0,
short,1000,"[6, 10, 14, 18, 22]",6,4,5,4,20,-90.2734,-902.73,318,77.99,22.01,-2.84,3.4,-58.51,32.0,
short,1000,"[7, 11, 15, 19]",7,4,4,4,25,-90.3135,-903.13,245,82.86,17.14,-3.69,4.02,-107.93,40.0,
short,1000,"[8, 11, 14]",8,3,3,3,20,-90.8436,-908.44,278,80.22,19.78,-3.27,2.07,-81.61,30.0,
short,1000,"[8, 12, 16, 20]",8,4,4,6,30,-90.9638,-909.64,151,78.15,21.85,-6.02,8.1,-142.11,60.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,3,25,-91.1331,-911.33,342,87.43,12.57,-2.66,3.44,-75.91,20.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,5,20,-91.1833,-911.83,252,70.63,29.37,-3.62,4.11,-50.89,40.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,6,30,-91.5823,-915.82,153,78.43,21.57,-5.99,7.97,-141.93,60.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,7,20,-92.2564,-922.56,198,60.1,39.9,-4.66,6.18,-43.71,42.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,7,30,-92.3821,-923.82,142,75.35,24.65,-6.51,10.02,-115.19,70.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,3,20,-92.618,-926.18,386,83.94,16.06,-2.4,2.23,-60.81,25.0,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,6,20,-93.413,-934.13,216,63.89,36.11,-4.32,5.16,-43.71,36.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,7,30,-93.4839,-934.84,138,74.64,25.36,-6.77,10.73,-104.07,58.33,
short,1000,"[8, 13, 18, 23]",8,5,4,4,20,-93.7136,-937.14,247,72.06,27.94,-3.79,2.87,-47.5,30.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,7,20,-93.9796,-939.8,199,60.3,39.7,-4.72,6.05,-42.41,46.67,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,7,30,-94.2251,-942.25,143,75.52,24.48,-6.59,9.87,-114.92,70.0,
short,1000,"[7, 10, 13]",7,3,3,4,30,-94.3068,-943.07,208,86.06,13.94,-4.53,5.77,-182.4,40.0,
short,1000,"[5, 8, 11]",5,3,3,7,15,-94.6165,-946.17,275,57.09,42.91,-3.44,4.96,-65.36,70.0,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,4,20,-94.7164,-947.16,306,76.14,23.86,-3.1,3.64,-49.53,24.0,
short,1000,"[8, 12, 16, 20, 24, 28]",8,4,6,7,30,-94.7643,-947.64,132,73.48,26.52,-7.18,9.76,-105.41,70.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,4,25,-95.0072,-950.07,208,78.85,21.15,-4.57,4.04,-67.84,32.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,5,25,-95.1943,-951.94,212,77.36,22.64,-4.49,5.24,-74.66,41.67,
short,1000,"[5, 9, 13, 17]",5,4,4,6,15,-95.2471,-952.47,300,59.67,40.33,-3.17,4.39,-42.0,45.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,3,30,-95.4551,-954.55,319,91.22,8.78,-2.99,3.95,-134.45,30.0,
short,1000,"[8, 12, 16]",8,4,3,4,25,-95.7889,-957.89,216,81.02,18.98,-4.43,3.92,-117.02,40.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,5,25,-95.9582,-959.58,186,74.73,25.27,-5.16,5.17,-67.84,40.0,
short,1000,"[5, 10, 15]",5,5,3,7,15,-96.0346,-960.35,258,54.65,45.35,-3.72,5.37,-46.9,70.0,
short,1000,"[6, 10, 14, 18]",6,4,4,3,30,-96.1884,-961.88,282,90.43,9.57,-3.41,3.91,-162.57,30.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,3,25,-96.4576,-964.58,326,87.42,12.58,-2.96,2.94,-82.67,25.0,
short,1000,"[6, 11, 16, 21]",6,5,4,3,20,-96.575,-965.75,369,82.38,17.62,-2.62,2.41,-61.91,22.5,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,6,25,-97.0621,-970.62,175,72.57,27.43,-5.55,5.92,-84.39,60.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,6,30,-97.69,-976.9,165,78.79,21.21,-5.92,8.64,-104.07,50.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,4,25,-97.8033,-978.03,257,81.71,18.29,-3.81,4.49,-69.34,26.67,
short,1000,"[7, 12, 17, 22]",7,5,4,4,25,-97.9882,-979.88,248,82.26,17.74,-3.95,3.88,-94.32,40.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,5,25,-98.0681,-980.68,207,75.85,24.15,-4.74,5.4,-62.88,33.33,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,3,20,-98.434,-984.34,421,83.85,16.15,-2.34,2.59,-55.23,20.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,7,20,-98.7149,-987.15,201,60.7,39.3,-4.91,6.71,-41.27,35.0,
short,1000,"[8, 11, 14]",8,3,3,5,30,-99.0666,-990.67,165,81.21,18.79,-6.0,7.39,-171.74,50.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,6,20,-99.2149,-992.15,227,65.2,34.8,-4.37,5.75,-41.27,30.0,
short,1000,"[5, 8, 11]",5,3,3,5,15,-99.3558,-993.56,357,66.39,33.61,-2.78,3.41,-65.36,50.0,
short,1000,"[8, 12, 16, 20]",8,4,4,6,20,-99.4171,-994.17,203,63.05,36.95,-4.9,4.73,-54.26,45.0,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,5,20,-99.6728,-996.73,289,74.05,25.95,-3.45,4.73,-55.23,33.33,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,6,30,-99.733,-997.33,157,78.34,21.66,-6.35,8.71,-114.92,60.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,4,30,-100.1975,-1001.98,218,86.7,13.3,-4.6,5.08,-152.07,40.0,
short,1000,"[8, 13, 18]",8,5,3,3,25,-100.2731,-1002.73,248,85.08,14.92,-4.04,2.73,-107.64,30.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,6,20,-100.8972,-1008.97,207,63.77,36.23,-4.87,4.59,-54.09,48.0,
short,1000,"[6, 10, 14, 18]",6,4,4,3,20,-100.9762,-1009.76,380,83.68,16.32,-2.66,2.32,-73.14,30.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,4,20,-101.577,-1015.77,332,78.01,21.99,-3.06,3.82,-55.45,24.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,7,30,-101.7529,-1017.53,140,75.71,24.29,-7.27,11.27,-112.28,58.33,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,7,20,-101.8834,-1018.83,178,55.06,44.94,-5.72,6.03,-38.0,42.0,
short,1000,"[8, 12, 16, 20]",8,4,4,5,20,-101.8904,-1018.9,224,67.86,32.14,-4.55,3.74,-54.26,37.5,
short,1000,"[7, 12, 17, 22, 27]",7,5,5,6,30,-102.4627,-1024.63,153,77.78,22.22,-6.7,8.84,-115.19,60.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,4,30,-102.4826,-1024.83,237,86.92,13.08,-4.32,5.9,-134.74,40.0,
short,1000,"[7, 11, 15, 19]",7,4,4,4,30,-103.7471,-1037.47,217,86.18,13.82,-4.78,5.09,-152.25,40.0,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,5,30,-103.9106,-1039.11,185,81.62,18.38,-5.62,7.35,-104.07,41.67,
short,1000,"[6, 11, 16, 21, 26]",6,5,5,4,30,-103.9293,-1039.29,220,85.91,14.09,-4.72,5.84,-124.88,40.0,
short,1000,"[8, 13, 18]",8,5,3,3,30,-104.0623,-1040.62,220,88.18,11.82,-4.73,3.83,-151.95,30.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,3,25,-104.1958,-1041.96,372,89.25,10.75,-2.8,2.96,-113.42,30.0,
short,1000,"[7, 10, 13, 16, 19, 22]",7,3,6,4,20,-104.211,-1042.11,292,76.37,23.63,-3.57,2.88,-52.87,33.33,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,5,25,-104.3686,-1043.69,220,77.27,22.73,-4.74,5.7,-69.34,33.33,
short,1000,"[6, 11, 16, 21]",6,5,4,5,20,-104.424,-1044.24,260,71.54,28.46,-4.02,4.67,-61.91,37.5,
short,1000,"[7, 11, 15]",7,4,3,4,30,-104.5592,-1045.59,212,85.85,14.15,-4.93,5.51,-172.19,40.0,
short,1000,"[8, 12, 16]",8,4,3,5,30,-104.6112,-1046.11,165,81.21,18.79,-6.34,7.07,-161.7,50.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,6,25,-104.7803,-1047.8,170,71.18,28.82,-6.16,6.13,-80.16,60.0,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,3,30,-104.8366,-1048.37,291,90.72,9.28,-3.6,3.72,-162.38,30.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,6,25,-104.978,-1049.78,165,69.7,30.3,-6.36,6.39,-67.84,48.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,3,20,-104.9974,-1049.97,400,82.75,17.25,-2.62,2.85,-55.45,18.0,
short,1000,"[7, 10, 13, 16]",7,3,4,3,20,-105.0594,-1050.59,333,82.58,17.42,-3.15,2.04,-77.21,30.0,
short,1000,"[5, 10, 15]",5,5,3,6,15,-105.4603,-1054.6,294,58.84,41.16,-3.59,4.47,-46.9,60.0,
short,1000,"[8, 13, 18, 23]",8,5,4,6,20,-105.6053,-1056.05,199,61.31,38.69,-5.31,4.84,-47.5,45.0,
short,1000,"[7, 11, 15, 19, 23, 27]",7,4,6,6,20,-105.6462,-1056.46,220,64.09,35.91,-4.8,5.17,-42.41,40.0,
short,1000,"[6, 11, 16]",6,5,3,3,30,-105.7242,-1057.24,279,89.96,10.04,-3.79,4.06,-172.76,30.0,
short,1000,"[7, 10, 13, 16]",7,3,4,4,30,-106.2301,-1062.3,213,86.38,13.62,-4.99,5.47,-166.98,40.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,7,30,-106.3347,-1063.35,142,75.35,24.65,-7.49,9.96,-133.18,70.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,4,20,-106.3513,-1063.51,327,78.59,21.41,-3.25,3.2,-60.81,33.33,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,5,20,-106.4693,-1064.69,228,68.42,31.58,-4.67,3.59,-54.09,40.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,7,20,-106.6245,-1066.24,184,57.07,42.93,-5.79,5.81,-43.4,42.0,
short,1000,"[5, 9, 13, 17, 21]",5,4,5,4,20,-106.6298,-1066.3,354,79.66,20.34,-3.01,3.49,-66.27,32.0,
short,1000,"[8, 13, 18, 23, 28]",8,5,5,7,30,-106.6637,-1066.64,124,71.77,28.23,-8.6,10.78,-105.68,70.0,
short,1000,"[7, 12, 17]",7,5,3,4,20,-106.6993,-1066.99,289,76.12,23.88,-3.69,2.96,-72.85,40.0,
short,1000,"[7, 12, 17, 22]",7,5,4,7,30,-107.0584,-1070.58,141,75.18,24.82,-7.59,10.12,-138.09,70.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,4,25,-107.0884,-1070.88,280,82.86,17.14,-3.82,4.59,-75.91,26.67,
short,1000,"[7, 12, 17]",7,5,3,4,25,-107.9186,-1079.19,248,82.26,17.74,-4.35,3.94,-117.56,40.0,
short,1000,"[7, 10, 13]",7,3,3,3,30,-108.4925,-1084.93,249,89.16,10.84,-4.36,4.17,-182.4,30.0,
short,1000,"[7, 12, 17, 22, 27, 32]",7,5,6,7,25,-109.1228,-1091.23,166,68.07,31.93,-6.57,7.77,-62.88,46.67,
short,1000,"[7, 11, 15]",7,4,3,4,25,-109.2066,-1092.07,242,82.23,17.77,-4.51,4.25,-127.1,40.0,
short,1000,"[5, 8, 11, 14, 17, 20]",5,3,6,3,20,-109.2654,-1092.65,433,84.99,15.01,-2.52,2.41,-68.89,25.0,
short,1000,"[8, 12, 16, 20, 24]",8,4,5,7,30,-109.7797,-1097.8,131,73.28,26.72,-8.38,9.96,-123.37,70.0,
short,1000,"[7, 11, 15, 19]",7,4,4,4,20,-109.9401,-1099.4,287,75.96,24.04,-3.83,3.05,-63.61,40.0,
short,1000,"[5, 9, 13]",5,4,3,7,15,-110.0668,-1100.67,267,55.81,44.19,-4.12,5.1,-55.99,70.0,
short,1000,"[6, 9, 12]",6,3,3,3,30,-110.1373,-1101.37,272,89.71,10.29,-4.05,4.38,-193.26,30.0,
short,1000,"[5, 10, 15, 20, 25]",5,5,5,3,25,-110.8982,-1108.98,342,87.43,12.57,-3.24,3.44,-91.09,24.0,
short,1000,"[6, 10, 14, 18, 22, 26]",6,4,6,5,20,-111.4398,-1114.4,269,71.38,28.62,-4.14,4.37,-48.76,33.33,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,5,30,-111.4985,-1114.98,188,82.45,17.55,-5.93,6.67,-133.18,50.0,
short,1000,"[8, 11, 14, 17, 20]",8,3,5,6,25,-111.6648,-1116.65,174,72.41,27.59,-6.42,6.03,-98.01,60.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,5,30,-111.7529,-1117.53,200,83.0,17.0,-5.59,7.43,-112.28,41.67,
short,1000,"[5, 9, 13, 17, 21, 25]",5,4,6,7,30,-111.7907,-1117.91,146,76.71,23.29,-7.66,10.76,-134.45,70.0,
short,1000,"[7, 10, 13, 16, 19]",7,3,5,5,20,-111.8219,-1118.22,260,72.31,27.69,-4.3,3.89,-63.45,50.0,
short,1000,"[8, 13, 18, 23]",8,5,4,5,20,-111.9647,-1119.65,221,66.06,33.94,-5.07,3.8,-47.5,37.5,
short,1000,"[6, 11, 16, 21, 26, 31]",6,5,6,6,25,-112.667,-1126.67,195,73.33,26.67,-5.78,6.91,-69.34,40.0,
short,1000,"[5, 10, 15, 20, 25, 30]",5,5,6,5,25,-113.0782,-1130.78,237,78.9,21.1,-4.77,5.94,-75.91,33.33,
short,1000,"[5, 8, 11, 14, 17]",5,3,5,3,25,-113.3016,-1133.02,360,88.89,11.11,-3.15,3.11,-127.78,30.0,
short,1000,"[8, 12, 16]",8,4,3,4,20,-113.4494,-1134.49,251,73.71,26.29,-4.52,2.77,-72.34,40.0,
short,1000,"[6, 11, 16, 21]",6,5,4,3,25,-113.6659,-1136.66,322,87.27,12.73,-3.53,3.05,-104.0,30.0,
short,1000,"[7, 11, 15, 19, 23]",7,4,5,7,20,-113.8778,-1138.78,199,60.3,39.7,-5.72,6.05,-50.89,56.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,7,20,-114.4534,-1144.53,184,57.07,42.93,-6.22,5.65,-45.08,46.67,
short,1000,"[6, 9, 12, 15, 18]",6,3,5,3,20,-114.6126,-1146.13,386,83.94,16.06,-2.97,2.23,-72.97,30.0,
short,1000,"[8, 11, 14, 17, 20, 23]",8,3,6,7,30,-114.6721,-1146.72,131,73.28,26.72,-8.75,9.79,-127.76,70.0,
short,1000,"[6, 9, 12, 15, 18, 21]",6,3,6,3,25,-114.7947,-1147.95,342,88.3,11.7,-3.36,2.7,-103.57,30.0,
